FFunction
    1.500000e+00    3.238392e-01    0.000000e+00
    1.550000e+00    3.007529e-01    0.000000e+00
    1.600000e+00    2.779187e-01    0.000000e+00
    1.650000e+00    2.555365e-01    0.000000e+00
    1.700000e+00    2.337811e-01    0.000000e+00
    1.750000e+00    2.128019e-01    0.000000e+00
    1.800000e+00    1.927232e-01    0.000000e+00
    1.850000e+00    1.736446e-01    0.000000e+00
    1.900000e+00    1.556422e-01    0.000000e+00
    1.950000e+00    1.387697e-01    0.000000e+00
    2.000000e+00    1.230600e-01    0.000000e+00
    2.050000e+00    1.085275e-01    0.000000e+00
    2.100000e+00    9.516929e-02    0.000000e+00
    2.150000e+00    8.296785e-02    0.000000e+00
    2.200000e+00    7.189281e-02    0.000000e+00
    2.250000e+00    6.190312e-02    0.000000e+00
    2.300000e+00    5.294906e-02    0.000000e+00
    2.350000e+00    4.497415e-02    0.000000e+00
    2.400000e+00    3.791697e-02    0.000000e+00
    2.450000e+00    3.171277e-02    0.000000e+00
    2.500000e+00    2.629503e-02    0.000000e+00
    2.550000e+00    2.159673e-02    0.000000e+00
    2.600000e+00    1.755151e-02    0.000000e+00
    2.650000e+00    1.409463e-02    0.000000e+00
    2.700000e+00    1.116377e-02    0.000000e+00
    2.750000e+00    8.699650e-03    0.000000e+00
    2.800000e+00    6.646532e-03    0.000000e+00
    2.850000e+00    4.952519e-03    0.000000e+00
    2.900000e+00    3.569788e-03    0.000000e+00
    2.950000e+00    2.454679e-03    0.000000e+00
    3.000000e+00    1.567702e-03    0.000000e+00
    3.050000e+00    8.734560e-04    0.000000e+00
    3.100000e+00    3.404916e-04    0.000000e+00
    3.150000e+00   -5.888577e-05    0.000000e+00
    3.200000e+00   -3.488452e-04    0.000000e+00
    3.250000e+00   -5.502879e-04    0.000000e+00
    3.300000e+00   -6.811207e-04    0.000000e+00
    3.350000e+00   -7.565362e-04    0.000000e+00
    3.400000e+00   -7.892937e-04    0.000000e+00
    3.450000e+00   -7.899927e-04    0.000000e+00
    3.500000e+00   -7.673352e-04    0.000000e+00
    3.550000e+00   -7.283740e-04    0.000000e+00
    3.600000e+00   -6.787426e-04    0.000000e+00
    3.650000e+00   -6.228659e-04    0.000000e+00
    3.700000e+00   -5.641516e-04    0.000000e+00
    3.750000e+00   -5.051609e-04    0.000000e+00
    3.800000e+00   -4.477591e-04    0.000000e+00
    3.850000e+00   -3.932474e-04    0.000000e+00
    3.900000e+00   -3.424769e-04    0.000000e+00
    3.950000e+00   -2.959453e-04    0.000000e+00
    4.000000e+00   -2.538790e-04    0.000000e+00
    4.050000e+00   -2.163007e-04    0.000000e+00
    4.100000e+00   -1.830861e-04    0.000000e+00
    4.150000e+00   -1.540081e-04    0.000000e+00
    4.200000e+00   -1.287739e-04    0.000000e+00
    4.250000e+00   -1.070523e-04    0.000000e+00
    4.300000e+00   -8.849560e-05    0.000000e+00
    4.350000e+00   -7.275576e-05    0.000000e+00
    4.400000e+00   -5.949559e-05    0.000000e+00
    4.450000e+00   -4.839682e-05    0.000000e+00
    4.500000e+00   -3.916503e-05    0.000000e+00
    4.550000e+00   -3.153245e-05    0.000000e+00
    4.600000e+00   -2.525898e-05    0.000000e+00
    4.650000e+00   -2.013205e-05    0.000000e+00
    4.700000e+00   -1.596556e-05    0.000000e+00
    4.750000e+00   -1.259819e-05    0.000000e+00
    4.800000e+00   -9.891421e-06    0.000000e+00
    4.850000e+00   -7.727320e-06    0.000000e+00
    4.900000e+00   -6.006291e-06    0.000000e+00
    4.950000e+00   -4.644861e-06    0.000000e+00
    5.000000e+00   -3.573578e-06    0.000000e+00
    5.050000e+00   -2.735060e-06    0.000000e+00
    5.100000e+00   -2.082209e-06    0.000000e+00
    5.150000e+00   -1.576626e-06    0.000000e+00
    5.200000e+00   -1.187197e-06    0.000000e+00
    5.250000e+00   -8.888720e-07    0.000000e+00
    5.300000e+00   -6.616021e-07    0.000000e+00
    5.350000e+00   -4.894405e-07    0.000000e+00
    5.400000e+00   -3.597772e-07    0.000000e+00
    5.450000e+00   -2.627007e-07    0.000000e+00
    5.500000e+00   -1.904661e-07    0.000000e+00
    5.550000e+00   -1.370578e-07    0.000000e+00
    5.600000e+00   -9.783075e-08    0.000000e+00
    5.650000e+00   -6.921978e-08    0.000000e+00
    5.700000e+00   -4.850537e-08    0.000000e+00
    5.750000e+00   -3.362572e-08    0.000000e+00
    5.800000e+00   -2.302757e-08    0.000000e+00
    5.850000e+00   -1.554833e-08    0.000000e+00
    5.900000e+00   -1.032364e-08    0.000000e+00
    5.950000e+00   -6.715299e-09    0.000000e+00
    6.000000e+00   -4.255492e-09    0.000000e+00
    6.050000e+00   -2.603912e-09    0.000000e+00
    6.100000e+00   -1.514991e-09    0.000000e+00
    6.150000e+00   -8.130553e-10    0.000000e+00
    6.200000e+00   -3.735990e-10    0.000000e+00
    6.250000e+00   -1.092829e-10    0.000000e+00
    6.300000e+00    4.046639e-11    0.000000e+00
    6.350000e+00    1.171195e-10    0.000000e+00
    6.400000e+00    1.486477e-10    0.000000e+00
    6.450000e+00    1.535855e-10    0.000000e+00
    6.500000e+00    1.439494e-10    0.000000e+00
