SolveEqFunction
    1.500000e+00    5.163347e-01    2.720046e-11
    1.550000e+00    5.050248e-01    3.147482e-11
    1.600000e+00    4.941716e-01    3.530509e-11
    1.650000e+00    4.837476e-01    3.824718e-11
    1.700000e+00    4.737277e-01    4.052314e-11
    1.750000e+00    4.640887e-01    4.207745e-11
    1.800000e+00    4.548093e-01    4.293788e-11
    1.850000e+00    4.458699e-01    4.313216e-11
    1.900000e+00    4.372523e-01    4.282685e-11
    1.950000e+00    4.289397e-01    4.196643e-11
    2.000000e+00    4.209165e-01    4.080070e-11
    2.050000e+00    4.131680e-01    3.938516e-11
    2.100000e+00    4.056808e-01    3.763656e-11
    2.150000e+00    3.984421e-01    3.586020e-11
    2.200000e+00    3.914402e-01    3.391731e-11
    2.250000e+00    3.846639e-01    3.183565e-11
    2.300000e+00    3.781029e-01    2.989275e-11
    2.350000e+00    3.717473e-01    2.789435e-11
    2.400000e+00    3.655881e-01    2.589595e-11
    2.450000e+00    3.596165e-01    2.398082e-11
    2.500000e+00    3.538245e-01    2.217670e-11
    2.550000e+00    3.482043e-01    2.045586e-11
    2.600000e+00    3.427488e-01    1.881828e-11
    2.650000e+00    3.374510e-01    1.729172e-11
    2.700000e+00    3.323045e-01    1.584843e-11
    2.750000e+00    3.273031e-01    1.448841e-11
    2.800000e+00    3.224412e-01    1.329492e-11
    2.850000e+00    3.177130e-01    1.215694e-11
    2.900000e+00    3.131135e-01    1.107447e-11
    2.950000e+00    3.086376e-01    1.004752e-11
    3.000000e+00    3.042807e-01    9.187096e-12
    3.050000e+00    3.000382e-01    8.326673e-12
    3.100000e+00    2.959059e-01    7.605028e-12
    3.150000e+00    2.918798e-01    6.883383e-12
    3.200000e+00    2.879558e-01    6.300516e-12
    3.250000e+00    2.841305e-01    5.634382e-12
    3.300000e+00    2.804002e-01    5.218048e-12
    3.350000e+00    2.767616e-01    4.718448e-12
    3.400000e+00    2.732114e-01    4.246603e-12
    3.450000e+00    2.697467e-01    3.858025e-12
    3.500000e+00    2.663645e-01    3.469447e-12
    3.550000e+00    2.630620e-01    3.191891e-12
    3.600000e+00    2.598365e-01    2.942091e-12
    3.650000e+00    2.566855e-01    2.636780e-12
    3.700000e+00    2.536065e-01    2.414735e-12
    3.750000e+00    2.505972e-01    2.164935e-12
    3.800000e+00    2.476553e-01    1.970646e-12
    3.850000e+00    2.447787e-01    1.762479e-12
    3.900000e+00    2.419652e-01    1.665335e-12
    3.950000e+00    2.392130e-01    1.484923e-12
    4.000000e+00    2.365201e-01    1.360023e-12
    4.050000e+00    2.338846e-01    1.221245e-12
    4.100000e+00    2.313049e-01    1.096345e-12
    4.150000e+00    2.287792e-01    9.992007e-13
    4.200000e+00    2.263059e-01    9.298118e-13
    4.250000e+00    2.238835e-01    8.326673e-13
    4.300000e+00    2.215104e-01    7.771561e-13
    4.350000e+00    2.191852e-01    7.494005e-13
    4.400000e+00    2.169066e-01    6.383782e-13
    4.450000e+00    2.146731e-01    5.967449e-13
    4.500000e+00    2.124835e-01    5.412337e-13
    4.550000e+00    2.103366e-01    4.718448e-13
    4.600000e+00    2.082311e-01    4.579670e-13
    4.650000e+00    2.061659e-01    4.163336e-13
    4.700000e+00    2.041400e-01    3.885781e-13
    4.750000e+00    2.021521e-01    3.330669e-13
    4.800000e+00    2.002014e-01    3.191891e-13
    4.850000e+00    1.982867e-01    2.775558e-13
    4.900000e+00    1.964071e-01    2.636780e-13
    4.950000e+00    1.945618e-01    2.636780e-13
    5.000000e+00    1.927497e-01    2.359224e-13
    5.050000e+00    1.909701e-01    2.081668e-13
    5.100000e+00    1.892221e-01    1.526557e-13
    5.150000e+00    1.875048e-01    1.526557e-13
    5.200000e+00    1.858176e-01    1.387779e-13
    5.250000e+00    1.841595e-01    9.714451e-14
    5.300000e+00    1.825300e-01    9.714451e-14
    5.350000e+00    1.809283e-01    1.387779e-13
    5.400000e+00    1.793537e-01    1.387779e-13
    5.450000e+00    1.778055e-01    9.714451e-14
    5.500000e+00    1.762831e-01    8.326673e-14
    5.550000e+00    1.747859e-01    8.326673e-14
    5.600000e+00    1.733132e-01    6.938894e-14
    5.650000e+00    1.718645e-01    6.938894e-14
    5.700000e+00    1.704393e-01    9.714451e-14
    5.750000e+00    1.690369e-01    8.326673e-14
    5.800000e+00    1.676568e-01    6.938894e-14
    5.850000e+00    1.662986e-01    5.551115e-14
    5.900000e+00    1.649617e-01    5.551115e-14
    5.950000e+00    1.636456e-01    1.387779e-14
    6.000000e+00    1.623498e-01    6.938894e-14
    6.050000e+00    1.610740e-01    2.775558e-14
    6.100000e+00    1.598176e-01    2.775558e-14
    6.150000e+00    1.585802e-01    4.163336e-14
    6.200000e+00    1.573614e-01    2.775558e-14
    6.250000e+00    1.561608e-01    2.775558e-14
    6.300000e+00    1.549780e-01    5.551115e-14
    6.350000e+00    1.538126e-01    2.775558e-14
    6.400000e+00    1.526642e-01    1.387779e-14
    6.450000e+00    1.515325e-01    0.000000e+00
    6.500000e+00    1.504172e-01    2.775558e-14
